YEAR	TYPE	SOURCE	CONTEXT
1929	MAG	Time	"Bolivia was raised in dissent, but nobody paid attention to Bolivia. # In 1883 the adjoining Pacific provinces of Tacna and Arica were captured from Peru and Bolivia by"
1929	MAG	NewYorker	"learn, is the oldest fencing organization in the world. It was founded in 1883. (The Sword Club of London is second oldest.) Although swordsmanship will"
1929	NF	TrendsInAmerican	"By 1900, most American and many European scholars were familiar with Dynamic Sociology (1883), and Psychic Factors in Civilization (1893). His work was a"
1930	MAG	NatGeog	"native costumes, observed by Frederick Schwatka on his rafting voyage down the Yukon in 1883, have given place to the cheap, dingy | clothes and calicoes of the"
1930	NEWS	NYT-Let	"a unique personality. Mr. Ferguson was connected with the New York Clearing House from 1883 literally to the day of his death, for he died in the Clearing House"
1931	MAG	Atlantic	"Hearst came East to his pyrotechnic career at Harvard, and it was in May 1883 that the first issue of Pulitzer's World appeared, to open possibilities for pyrotechnics"
1931	NF	RoeblingsACentury	"the ceremonies held in connection with the opening of the bridge, May 24, 1883. The speaker observed that, so far as he was aware, "" Mr."
1932	MAG	Atlantic	States have held the headlines at least since the beginnings of our modern navy in 1883. By the slow accretion of time there have been amassed since then unnumbered volumes
1932	MAG	Atlantic	"The new and powerful fleets being built abroad aroused our fascinated attention, and in 1883 we laid down the first installment of the' new navy.' It was"
1932	MAG	Nation	"no other living figure was so directly or so prominently connected with the tragedies of 1883 and 1885, which stirred - the whole world. There were other eyewitnesses of the"
1932	NEWS	NYT-Reg	"to the "" forgotten man "" described by William Graham Sumner in a lecture in 1883, Secretary Mills said that the "" striking phrase "" had recently "" been put"
1932	NEWS	NYT-Reg	"by Commissioner David A. Morrison of the First Common School District of Orange County in 1883. Mrs. Joseph Nickerson of 41 Main Street, Dobbs Ferry, N. Y.,"
1932	NEWS	NYT-Reg	"been a teacher in Public School 5 in Jamaica, Queens, from 1870 to 1883; taught in old Harlem when it was a comparative wilderness and was a teacher"
1933	MAG	Harpers	"It is dominated by Senor Nicolas Suarez, who established himself on the river in 1883 and is still going strong, a grand old war horse well along in the"
1934	NF	HistoryUnitedStates	"years of agitation they won a great victory in the federal Civil Service Act of 1883, establishing five vital principles in law: (1) government officials must be"
1935	MAG	Time	"management, said he had no plans except a holiday abroad. # Born in 1883, a onetime New York World reporter who got into the cinema business in 1914"
1936	MAG	Time	Air Fund for providing slum children with country outings. # Life was born in 1883 as a weekly in the Broadway studio of a New York artist named John Ames
1936	NF	ProblemsFamily	"a naonal scale by including such relief in a compulsory sickness insurance t passed in 1883. Austria followed her lead in 1888, and at present most every European country"
1936	NF	ProblemsFamily	"Austria-Hungary, and Denmark provided for maternity aid on a national scale between the years 1883 and 1892. The early example of these European countries was followed by Belgium in"
1937	MAG	Time	143344 In 1883 dainty little Rose Markward married a knit-goods salesman named Charles Briggs Knox who had precisely
1937	MAG	Time	"service for observatories in the Eastern Hemisphere. Harvard has been relaying celestial news since 1883, derives considerable prestige and publicity from this function. But there is also a"
1937	MAG	Time	"Rockefeller. Only once did Mr. Rockefeller ever enter the Exchange. That was in 1883 when he bought his seat, the rules-requiring his personal apearance before the admissions committee"
1937	MAG	SatEvePost	"He wrote in 1882. Still to come was the icy flood of February, 1883, of 1886; the March floods of 1897 and 1898, the latter accounted"
1938	MAG	Time	"Square. When its most famed rector. Dr. William Stephen Rainsford, arrived in 1883 he asked and got, from a vestry of which the elder J. P. Morgan"
1939	MAG	Time	"; of heart disease; in Washington. Mr. Gray's first job, in 1883, was swabbing spittoons in a backwoods railroad depot. In 1937 his wife,"
1939	MAG	Time	"large kettle and that is where Will and I studied bones. "" # In 1883, five years before Dr. Charlie graduated from medical school at Northwestern University, a"
1939	NEWS	NYT-Let	"dismissed lightly by importuning me to look into the "" league's annual reports from 1883 to 1938 "" for enlightenment. Mr. Welling asks, parenthetically, "" whether the"
1931	NF	RoeblingsACentury	"a tragic conclusion. Henceforth the history of the Brooklyn Bridge until its completion in 1883 is associated with his son and successor, Washington A. Roebling under whose name the"
1931	NF	HighSchoolGeography	"historic volcanoes. Krakatoa, on an island southeast of Asia, had (in 1883) one of the most terrific explosions ever known; windows were broken a hundred"
1931	NF	OceanTransportation	"of which there are two types, was invented by De Laval in Sweden in 1883 and by Parsons in England in 1884. In both the De Laval and Parsons"
1931	NF	OceanTransportation	"whenever any interoceanic canals should be built connecting the Atlantic and the Pacific. From 1883 to 1889 a French company headed by Ferdinand de Lesseps, the builder of the"
1931	NF	AmericanLiterature	. 1920. This study needs a new translation. Bucke: Walt Whitman. 1883. An early biography which still has considerable value. Burroughs: Notes on Walt
1931	NF	AmericanLiterature	"than a decade this was the only labor organization in this country, but in 1883 a group of practical men formed the American Federation of Labor. This new group"
1932	NF	EconomicsFoodConsumption	"of Chemistry in the Department of Agriculture began the study of food adulteration. In 1883 a food-inspection law was passed in Massachusetts, and in 1884 a state dairy commissioner"
1932	NF	EconomicsFoodConsumption	Special Laws.? The purity of our imports have also received attention. Congress in 1883 passed a law prohibiting the importation of adulterated tea. This was superseded by a
1932	NF	VanLoonsGeography	"at any moment. On the morning of the 26th of August of the year 1883 the island of Krakatoa, situated in the Sunda Strait between Sumatra and Java,"
1932	NF	NationalCollective	"the tariff rates but | an increase, by the Act of March 3, 1883. After 1885 the wage question again appears in the reports. The emphasis now"
1932	NF	NationalCollective	was the direct outcome of the restoration of the duties to the level of the 1883 and 1890 Acts. 1900-1916. - The issue of a general percentage change in wages was
1933	NF	AmericanHistory	"Route ring and its powerful friends. The trials of the conspirators dragged on until 1883; but, with the exception of one or two inconspicuous persons, the culprits"
1933	NF	AmericanHistory	"Democrats were permitted to frame the bill. The outcome was the Pendleton Act of 1883, designed to substitute merit footnote 1 A further restriction on immigration was embodied in"
1933	NF	AmericanHistory	of the four highest names in the respective competitive examinations. While the act of 1883 applied only to future appointments and left almost 90 per cent of the Federal offices
1933	NF	AmericanHistory	"reform. "" Unfortunately no such praise can be given to the tariff legislation of 1883, which was only a feeble stop-gap designed to prevent more drastic reform. The"
1933	NF	AmericanHistory	"favored tariff reform. The bill, which President Arthur signed on March 2, 1883, left the general level of customs duties practically unchanged, although it reduced the"
1933	NF	AmericanHistory	"a number of internal-revenue taxes. The Democratic House, which assembled in December, 1883, made two attempts, both futile, to revise the tariff schedules. The"
1933	NF	HomeMankind	", 1863, 1864, 1867, 1874, 1875, 1880, 1881, 1883, etc., etc. As a result of these millions of years of volcanic"
1934	NF	AmericanMedicine	Samuel David Gross (1805? 1884) and James Marion Sims (1813? 1883) We are now well into the nineteenth century and meet with two great figures
1934	NF	AmericanMedicine	"in America and to medicine as a whole. James Marion Sims (1813? 1883) (Fig. II) was, like Gross, a great surgeon."
1934	NF	AmericanMedicine	"interested in these toxicological problems during all his life, and finally with Reichert in 1883 achieved the analysis of toxalbumen. The Civil War broke out and occasioned the opening"
1934	NF	AmericanMedicine	", there have been books in other countries Strumpell's text-book, which appeared in 1883, enjoyed a re ception in the German-speaking world in every way resembling that given"
1937	NF	EuropeInArms	"its brevity, demonstrated at Gravelotte and elsewherethe same change of conditions. Nevertheless in 1883 we find the German protagonist of the "" Nation in Arms "", the future"
1939	NF	AtomsInAction	through its bulb. The curiosity of Thomas A. Edison was aroused one day in 1883 by a blue glow which he observed in one of the electric lamps on which
1939	NF	AtomsInAction	"mountain rather than a man. The volcanic explosion of the island of Krakatoa in 1883 produced sound pulses which circled the earth at least three times, and this loudest"
1940	MAG	ReadersDigest	"entered medical school than many a senior. Will took his M.D. at Michigan in 1883, Charlie at Northwestern in 1888. But only death terminated their education. Both"
1940	MAG	ReadersDigest	"around the world visiting medical centers everywhere, teaching as well as learning. In 1883 a tornado struck Rochester, killing and injuring hundreds. Homes left standing were turned"
1940	NF	VanLoonsGeography	", 1863, 1864, 1867, 1874, 1875, 1880, 1881, 1883, etc., etc. As a result of these millions of years of volcanic"
1940	NF	AmericanPresidency	", whether there is any evidence that a senator's attitude on the convention of 1883 (which was rejected for lack of a twothirds majority) with Mexico for the"
1940	NF	RobertRidgeway	"small Bronx River Reservoir, which was built by the Department of Public Works about 1883. (Supply from the old reservoir was brought to the borough of the Bronx"
1941	NF	TelephoneInChanging	", "" narrates an operator who began work at a switchboard in Chicago, in 1883, "" was brief, and was about as follows: This is the switchboard"
1941	NF	Longhorns	"other an east-bound train. While H. W. Anshutz was riding line one day in 1883 in No Man's Land near the Cimarron River, he heard a tinkling of"
1941	NF	EngineeringProfession	"by Brunnel 1846 Sewing machine, by Howe 1876 Four-cycle gas engine, by Otto 1883 Automobile, by Daimler 1892 Diesel engine, by Rudolph Diesel 1903 Airplane, by"
1941	NF	EngineeringProfession	"system placed in operation by Edison (Pearl Street Station, New York City) 1883 Direct-current three-wire distribution system developed by Edison 1884 First alternating-current central stations footnote Engineers Joint"
1942	FIC	Windswept	"the suffering lying in wait for Dan had he not, during that summer of 1883, had matters of his own to cause him pain. In May after his"
1942	MAG	Time	"helped operate the "" underground railway "" smuggling slaves into Canada. She died in 1883, honored by her race, at the age of 93."
1942	MAG	Harpers	in arms against the dealers for a century. The first recorded strike occurred in 1883? it ended in higher prices for consumers but not for farmers? and numerous
1942	MAG	SatEvePost	"Nor was De Forest the first to uncover the actual workings of electrons. In 1883, Edison, whose busy hands seem to have left fingerprints on almost every invention"
1942	NF	ColorDesignInApparel	"is the title and heroine of a play by Sardou, produced in England in 1883. This style of hat was popularized by the play. FELT The most commonly"
1943	FIC	ValleyDecision	". e identified Bridget from a picture. The child was born in March, 1883 well, it could have been as they claimed on Herron Hill -- that's"
1943	MAG	Time	"longer lies buried in Tunis. His body was exhumed and reburied in Washington in 1883. # July 5-Medicine. Cheechako is not Eskimo for "" tenderfoot. "" It"
1943	MAG	Atlantic	"time to fill his place before he left. On the third of January, 1883, Holmes took his scat in the Supreme Court, the youngest of seven judges"
1943	MAG	Atlantic	"one soldier trusts another. Badly, the Supreme Court needed men of vision in 1883. These were times of vast social change. With extraordinary rapidity, a pioneer"
1943	MAG	Atlantic	"for survival under smoking factory chimneys of which Jefferson could not have dreamed. By 1883, the transition from a. rural to an industrial economy was gathering momentum; in"
1943	MAG	Atlantic	"gave me a letter of reintroduction to the old General. I was then, 1883, in that appealing phase of youth when one's heart and intelligence are keenly"
1943	NF	RegionalGeography	"maimed its ships. The textile industry started in 1846 and boomed from 1881 to 1883. It continued to be important until 1921, when some mills closed, others"
1943	NF	RegionalGeography	", however, its traffic was surpassed by the railway. Tolls were abolished in 1883, but this was a temporary solution. By 1895 the tonnage fell to 3,500,000"
1944	FIC	Harpers	It lasted sixty-three years. Old Levi Plummer lasted sixty-three years. He died in 1883. And there were two of him. There usually are. There's a
1944	MAG	Time	"Shady Side, "" says Porter Sargent's Handbook of Private Schools. Founded in 1883 by fondly remembered Dr. W. R. Crabbe, it has a junior school in the"
1945	NF	BuildersBridge	"strength under progressively increasing loads. The bridge outlived its builder. Finally, in 1883, to meet new traffic requirements, the historic structure was taken down and replaced"
1946	NF	AmericanGovernment	""" Bribery was not seriously restrained by legislation until 1854, and not effectively until 1883; the secret ballot was not adopted until 1872. Is an aristocracy of education"
1947	MAG	Time	"indictment is most effective when describing Marx's personal and political life from 1818 to 1883. Here is Marx the boy taken to a church in Trier, in the"
1947	NEWS	NYT-Reg	"some changes in the house, which opened for business for the first time in 1883 and has undergone numerous renovations over the years. One of the latest was a"
1947	NF	ImpressionsEnglish	"Secret of Hegel, and so on.' F. H. Green's Prolegomena (1883) and F. H. Bradley's Appearance and Reality (1893) marked the climax"
1948	MAG	Time	"Robert Louis Stevenson's Treasure Island, which was first published in book form in 1883, is one of the western world's most popular books. But the high"
1949	MAG	NatGeog	"When a "" twister "" killed 22 persons and injured many more in Rochester in 1883, English-born country doctor William Worrall Mayo took charge of an emergency hospital and was"
1949	NF	WellsFargoAdvancing	"roadside. Then came the day! It was the third day of November, 1883, and Black Bart had returned to the scene of his debut, the rough"
1949	NF	WellsFargoAdvancing	"diplomatic handling of S.P. with whom Wells Fargo had maintained an extremely close relationship since 1883, and which was heavily interested in its stock. The Southern Pacific arrangement had"
1949	NF	WellsFargoAdvancing	"Through his friendship with Stuyvesant Fish, he became vice-president of the Illinois Central in 1883 and twenty years later gained control of that railroad. This was his first great"
1949	NF	WellsFargoAdvancing	"so many years of his long life. He first came to Wells Fargo in 1883, when he was but seventeen years old, but he has memories of the"
1949	NF	WellsFargoAdvancing	". "" Frederick Lipman went to work for the Wells Fargo Bank May 10, 1883. In 1892 Homer King became manager of the bank. He had been treasurer"
1949	NF	WellsFargoAdvancing	"'s loans and to collateral for them. But in addition to that, in 1883, young Lipman and his associates also had to make the collections and care for"
1949	NF	WellsFargoAdvancing	"holders were compelled to assume the depreciation. The banking situation in San Francisco in 1883, when Mr. Lipman first went to work for Wells Fargo, had settled down"
1949	NF	WellsFargoAdvancing	"was increased about a year later to $10,000,000 and later reduced to $3,000,000. In 1883 Flood and Mackay engaged in an attempt to corner the world's wheat supply and"
1949	NF	WellsFargoAdvancing	he was strongly identified the rest of his life. All this anticipates. In 1883 Lloyd Tevis was in the eleventh year of his long term as president of the
1950	MAG	Time	"connoisseurs, who preferred more precise artists. But as George Bernard Shaw predicted in 1883, * photography has come to make laboriously naturalistic art look silly, and so"
1950	MAG	SatEvePost	"as those were czarist bedbugs. "" When the silver trade dollar depreciated sharply in 1883 as a result of speculation, domestic holders began to unload it at eighty-five cents"
1951	MAG	Time	"'s election: Getulio Vargas. # Vital Statistics. Born: April 19, 1883, at Sao Borja, Rio Grande do Sul. Height: 5 ft. 2"
1951	NEWS	NYT-Let	"the fact that the merit system was first written into national and state statutes in 1883, it has never been given full, support. This is so because the"
1952	MAG	Harpers	"though large and demonstrative in the native manner, was of a local kind until 1883, the year of Poems of Passion. p GEMS of PASSION! How thrilling"
1952	NEWS	NYT-Reg	"New York's lower East Side, where he was born on March 30, 1883, a son of Jacob S. and Haya Getzoff Davidson. He was' of"
1952	NEWS	NYT-Reg	"opera house or rebuilding of the old one on Thirtyninth Street, which opened in 1883. At. iat time blueprints were drawnup for construction of a tower on the"
1952	NF	MarriageFamily	"fulfilled to the letter through the whole round of society. "" 20 Gaillardet in 1883 declared, "" the family which is a monarchy in the old world has become"
1953	MAG	Time	"by the patronage system. After 20 years of agitation, the Pendleton Act of 1883 established a merit system of appointment for some Government employees. Steadily, but very"
1953	MAG	SatEvePost	"where the peninsula dips into the Gulf of Mexico. Only once before, in 1883, when Miami was nonexistent, had white men gone down the center from the"
1953	NEWS	NYT-Reg	"bugles. He was born at Fort Walla Walla, Wash., Aug, 23. 1883, a son of Maj. Robert Powell Page Wainwright, acareer cavalry officer who died"
1954	MAG	Time	"; the best novels, Olive Schreiner's The Story of an African Farm (1883) and Pauline Smith's The Beadle (1926). Publication of The Fire-Raisers"
1954	NEWS	NYT-Reg	"of the Holy Sepulchre, Born in Salina, Han., on Dec. 6, 1883, Mr. Braniff attended the Central High School in Kansas City, Mo. On"
1954	NEWS	Chicago	"the air force in demanding Vargas' resignation. Vargas was born April 19, 1883, at Sao Borja, a prairie village in the state of' Rio Grande"
1955	MAG	SportsIll	"to cause much excitement and brought him no money. // In the summer of 1883 Kyle got him booked at Nantasket Beach, Mass., to give daily exhibitions of"
1955	MAG	SportsIll	"boil about for weeks at a time before escaping downriver. // On June 10, 1883 the captain came to Niagara Falls to examine the rapids. Attired in a pearl-colored"
1955	NF	ScopeTotalArchitecture	development of a new constructional technique. Root built a brick skyscraper in Chicago in 1883. About the end of the century Sullivan? Frank Lloyd Wright's far too
1955	NF	SocietyCollective	"in New York two journals that were the forerunners of the present-day newspapers. In 1883 Benjamin Day, with a few associates, started a paper for "" mechanics and"
1956	MAG	Atlantic	Brazil some time later. First to move to new grounds was Monteiro Lobato (1883? 1948) a coffee planter in the interior of the State of Sao Paulo
1956	NF	EngineeringInHistory	"River at St. Louis. For their famous Brooklyn Bridge, which was opened in 1883, John A. Roebling and his son Washington A. Roebling held to the principle of"
1956	NF	EngineeringInHistory	arc lighting was to be ready for the roadway when the bridge was finished in 1883. The caisson on the Brooklyn shore came to rest some 44 feet below high
1956	NF	EngineeringInHistory	"the corporation and the bridge at last progressed to completion. On May 24, 1883, President Arthur and his cabinet were present for the formal opening of the Brooklyn"
1956	NF	EngineeringInHistory	"skyscraper, which he designed and built for the Home Insurance Company in Chicago in 1883 to 1885 (Figure 14.1). Carnegie, Phipps &; Cornpally asked permission to"
1956	NF	EngineeringInHistory	"The other line of research was on the so-called "" Edison effect "" discovered in 1883 by Thomas Alva Edison (1847-1931). Ten years after Plucker's discovery of"
1956	NF	MakingModernBritain	"meat? beef, mutton and lamb? reached England from Australia, and in 1883 from New Zealand. Later improvements in chilling and freezing made it possible for them"
1956	NF	MakingModernBritain	"invention) came into use in Britain in 1870. But it was not until 1883 that the Post Office undertook to carry parcels, though it is evidence of Victorian"
1957	MAG	SatEvePost	"instance, and indeed some of them may have known him. He died in 1883. So when I hear these matriarchs mumbling about the dignity of the classics,"
1957	NF	ModernMusic	"Pelleas et Melisande. In his youth, Satie had little musical training. In 1883 he spent a miserable year at the Paris Conservatoire, but his rebellious nature and"
1957	NF	ModernMusic	"famous pupils, Anton von Webern, who was also a native of Vienna (1883? 1945): "" Were not he Berg, and our mutual friend and"
1957	NF	ArabianHorseIn	", was published in 1884 and registers horses up to the close of the year 1883. The following five Arabian horses were imported during the interval between the publication of"
1957	NF	ArabianHorseIn	"to Gen. U. S. Grant; owned by J. B. Houston, New York, 1883. "" Linden Tree? gr. h., foaled 1875; bred by the Sultan"
1957	NF	DesegregationLaw	"the nine men evolved the state action concept to achieve a judicial coup d'etat in 1883. In the famous Civil Rights Cases of that year, the Supreme Court struck"
1957	NF	DesegregationLaw	"would be running the slavery argument in the ground, "" declared Justice Bradley in 1883, "" to make it apply to every act of discrimination which a person may"
1959	MAG	Time	"K. (for Charles Kenny) McClatchy, who took over the Sacramento Bee in 1883 on the death of his father, James McClatchy. Eleanor McClatchy's guide is"
1959	NF	FundamentalsTransportation	"speeds and heavier loads, and thus tended to reduce costs. 5. In 1883 the railroads introduced the standard 4-zone (Pacific, Mountain, Central, Eastern)"
1950	NF	FirstTranscontinental	"statements of the acreage allotted to the railroads varied from time to time. In 1883, the Commissioner of Railroads, in reporting to the Secretary of the Interior,"
1950	NF	FirstTranscontinental	"before its absorption by the Central Pacific. At the date of the report in 1883, the company had disposed of 780,879 acres. In fact, it was the"
1950	NF	FirstTranscontinental	"by the company was in Nebraska. In the report of the government directors for 1883 it was stated that 8,877,893 acres remained unsold: These lands were classified as:"
1956	NF	StoryAmericanLetters	"of sketches which later became the first twenty chapters of Life on the Mississippi (1883), he tells a series of anecdotes, some amusing, some thrilling,"
1956	NF	IncomparableValley	"of the basin. The Tioga Road, which | was built in 1882? 1883 to a mining camp near the main crest of the range, was laid through"
1961	MAG	Time	"purpose, would have detected the persistent waves for several more days. # In 1883 the explosion of the Indonesian volcano Krakatoa sent out air waves that registered easily on"
1961	MAG	NatGeog	"of scholarship, but the objective of 20 years' work. In 1882 and 1883, German and Turkish archeologists had investigated Nemrud Dagh. The catalogues of their findings"
1961	MAG	Atlantic	"the "" Hermit Kingdom "" was finally opened to the world of international politics in 1883 through ratification of a treaty with the United States, which chose to ignore China"
1961	MAG	NewYorker	"reticent autobiography, so we knew that Sir Sydney was horn in New Zealand in 1883, the son of a Londoner who had gone out for gold and ended up"
1961	NF	AmericanRailroad	"hostility as inherent when he wrote to Stuyvesant Fish (1851? 1923) in 1883: "" The people are in favor of building a new road and do what"
1961	NF	AmericanRailroad	"1863, Conductors in 1868, Firemen and Enginemen in 1873, and Trainmen in 1883) had been established mainly as mutual-insurance societies, since the risks of railroad employment"
1961	NF	AmericanRailroad	"the growing railroad problem, President Chester A. Arthur, in his annual message in 1883, urged that Congress act to protect the public against railroad abuses. In 1885"
1961	NF	AmericanRailroad	"? all for the cause of railroad safety. As railroad commissioner for Iowa (1883? 88) he arranged for air-brake tests by the Burlington Railroad near Burlington,"
1961	NF	AmericanRailroad	"plans, as conceived by 1881, were accepted by the railroads in October, 1883, to go into effect at noon on Sunday, November 18, 1883."
1961	NF	AmericanRailroad	", 1883, to go into effect at noon on Sunday, November 18, 1883. Zones based on the 75th, 90th, and 105th, and 120th meridians"
1962	FIC	Play:GiftTime	"-- LAEL TUCKER WERTENBAKER -- embryo, not for a man. Samuel Butler, 1883. "" CHARLES CHRISTIAN WERTENBAKER Pretty good, huh? LAEL TUCKER WERTENBAKER I'll"
1962	NF	ProgressEconomics	"direct methods.72 A later refinement upon this question, perhaps first suggested by Sidgwick in 1883, and sanctioned by Clark and Cannan, is that new inventions and methods are"
1962	NF	ProgressEconomics	"rather than increasing expense.122 This was also substantially the view of Francis A. Walker in 1883? that "" mechanical processes are not subject to the law of diminishing returns."
1962	NF	ProgressEconomics	"pp. 39-41, 43-46). 80. F. A. Walker, Political Economy (1883), pp. 244-46. 81. J. B. Clark, "" Insurance and Business Profit"
1963	FIC	Centaur	"then, on this nineteenth day of the fifth month of the solar year of 1883, and the sixth month of the lunar year, Il-han stood in the great"
1963	MAG	NatGeog	figures represent warriors and slaves. Haida braves paddled the canoe to Vancouver Island in 1883. The dugout rode a schooner to Panama and crossed the Isthmus by rail.
1963	MAG	Nation	"only with actual importations of goods. We stated that prior to July 1, 1883, the average duty on a general assortment of screws such as a hardware dealer"
1963	MAG	Nation	"for the use of the Ways and Means Committee in the month of February, 1883. Under the preexisting tariff only the smaller sizes (i4, a8 and 3-"
1963	MAG	Nation	"11 cents per pound. It was increased to 12 cents by the tariff of 1883, while a show of virtue was made by reducing slightly the rates on the"
1963	NF	GreatPsychologists	"in "" experimental psychology "" did not come from the university until the winter of 1883, as did an appropriation for the laboratory, while an "" Institute for Experimental"
1963	NF	GreatPsychologists	"his Inquiries into Human Faculty and its 1) erehy ent, 10 appearing in 1883 and based upon work which had occupied hint for at least the previous seven years"
1963	NF	GreatPsychologists	"F. GALTON, Inquiries into Human Faculty and its Development. London: Macmillan, 1883. (Herrnstein &; Boring Excerpt No. 79) 21. F. GALTON, Inquiries"
1963	NF	scan	", someone already had: William Le Baron Jenney built the Home Insurance Building in 1883? the world's first completely articulated, multistory steel skeleton clothed in a nonstructural"
1964	MAG	Time	"giant step toward resolving the question by agreeing to review its first miscegenation case since 1883, when it upheld an Alabama law against interracial sexual relations (Pace v. Alabama"
1964	MAG	NewRepublic	". Born on the island of Crete in 1883, his life followed the political fortunes and exiles characteristic of that period of Greco-Turkish"
1964	NEWS	Chicago	knew; it was not on sound ground in invoking the 14th amendment because in 1883 the Supreme I court held a similar public accommodations law based on the 14th was
1964	NEWS	Chicago	". They said also that the present court might hold differently than it did in 1883, a view southerners share. The session ended with the members defeating 149 to"
1965	MAG	Time	"without so much as a thank you, the Russians joined the Paris Convention of 1883, the pact under which 67 nations agree to honor one another's patents and"
1965	MAG	Harpers	"it has compounded the betrayal by overturning successive reavowals in the Civil Rights Cases of 1883, in Plessy v. Ferguson of 1896, in a dozen party platforms of the"
1965	NF	AdvancedPractical	as 2220 em. -1 and NO- as low as 1045 Nitric oxide itself absorbs at 1883 cm. -1 and examples can be found of NO absorption in complexes at most positions
1966	MAG	Harpers	"did he arrive at his mature style. Those, the Trois valses romantigo (1883), the Bourree fantasq/if (1891), and the Cinq morceaux (published"
1966	MAG	Harpers	"the very ending, where Chabrier wrote down a sequence of blues chords? in 1883' One can mentally hear a New Orleans trumpet: waah, waah, waah"
1966	MAG	Nation	"the pursuit of the dollar, not of justice or equality for the Negro After 1883, when the Supreme Court struck down the last civil rights measure of the Reconstruction"
1966	MAG	Nation	a judicial attack upon de facto segregation The state action concept was first expressed in 1883 when the Court threw out an indictment framed under a key provision of one of
1966	NF	LandsContrast	"these former miners, while boundary riding on a station north of the Darling in 1883, recognized ore samples which later led to the discovery of Broken Hill's rich"
1967	FIC	EighthDay	""" life "" was reported to abound. One Sunday morning in the spring of 1883 John Ashley, twenty-one years old, was sitting on a waterfront bench with Beata"
1967	FIC	EighthDay	"disease had recurred for many years with varying symptoms and under different names. In 1883 it was called the "" Maryland pneumonia. "" Door after door bore the purple"
1967	MAG	Time	"riots? # # There is no generally accepted answer in U.S. law. Since 1883, when the Supreme Court ruled in Louisiana ex rel. Folsom v. New Orleans"
1967	MAG	NewYorker	"tradition of camping-out-tohear-opera that goes back to the opening of the old Metropolitan, in 1883. The parvenus are the seat buyers, whose overnight line began with the opening"
1967	NEWS	CSMonitor	in Oregon and when the Island of Krakatau in the East Indies exploded violently in 1883. Volcanic prelude likely About half the island was obliterated in the Krakatau blast.
1968	MAG	Atlantic	"it was) was morally significant, but the Krakatoa volcanic earthquake off Sumatra in 1883 wasn't. If Philip's life, such as it was, had been"
1968	NF	AnOutlineHistory	"and imprisoning prominent leaders, and then by stealing the socialist thunder'. Between 1883 and 1889 he put into operation many of their proposals, such as state insurance"
1968	NF	AnOutlineHistory	"were all either annexed or marked out as definite British spheres of influence. In 1883 Great Britain secured control over Egypt and remained there, despite the fact that technically"
1968	NF	IntensiveLivestock	to the frequency distribution of the weights of adult males born in the U.K. (1883). If the population is large enough the curve is then completely symmetrical about
1969	NEWS	NYT-Reg	"of Bergenfield, N.J.; Herman Harris, 44, a luncheonette employe, of 1883 Amsterdam Avenue; Albert E. Payne, 60, a grocery owner, of Englewood"
1969	NF	ReligionInAfrica	"he refused to budge and stayed with his house and cathedral till his death in 1883, and the Natal schism was not healed till 1910. I28 Early Modern Missions"
1969	NF	MankindOnMoveThe	1798 and maturing around 1823) and Durkheim (born in 1858 and maturing round 1883) in a period of reaction to and revulsion from it. What can have
1969	NF	MankindOnMoveThe	"by Menger. In his aggressive book, Untersuchungen Uber die Methode der Socialavissenschaften (1883), Menger | uncompromisingly defended the individualistic starting-point. Without it, he claimed"
1970	MAG	NewYorker	"digging foundations for new Railway office huildlng, discovers wall of Old Fort William. 1883. Bayne reports his discovery to Asiatic Society of Bengal, exciting interest of another"
1970	NF	BritishHistory1815-1939	"forms of bribery, a tendency that was reinforced by the Corrupt Practices Act of 1883, although isolated cases of bribery continued into the loth Century. Despite the Conservative"
1970	NF	BuddhistLeader	"known as Velvel Zbarazher, was born in 1826 (?) and died in 1883. Driven from his native town by irate compatriots who refused to tolerate his scoffing"
1971	NF	Revolver1889-1914	". The business was successful, but Bye sold his interest to Johnson (in 1883), and became associated with Sullivan Forehand, and later with the Harrington &;"
1971	NF	Revolver1889-1914	"marketed) acknowledged patent dates of 14th March, 1882, and 9th January, 1883, respectively relating to U.S. Patents Nos. 254798 and 270204 held by George W. Cilley"
1971	NF	Revolver1889-1914	"Patent No. 251306, and produced a five-shot? 32 calibre single-action hinged-frame "" Model 1883 Shell Ejector "" revolver under that protection. This arm was still available during our"
1971	NF	Revolver1889-1914	"still retained in issue by the artillery, and consisted of Model 1878, Model 1883, and Model 1878? 86 arms; all were well-made, six-shot, solid-framed"
1971	NF	Revolver1889-1914	"1878 double-action lock-mechanism is shown as Figure 14, and there compared with the Model 1883 single-action lockmechanism subsequently developed from it; the latter was a rather unusual single-action lock-mechanism"
1971	NF	Revolver1889-1914	"the mainspring also for a trigger- and pawl-spring, as had been done with Model 1883 revolvers; it became internationally popular, and is shown at Figure 19, in"
1971	NF	Revolver1889-1914	", it is probable that earlier issues were represented by surviving specimens of "" Model 1883 "", "" Model 1864/ 1898 "", or even "" Model 1864 "" arms"
1971	NF	Revolver1889-1914	"that Swedish "" Lefaucheux-Francotte "" model shown at Plate 21 (top). Model 1883 weapons were substantial, solid-frame, rod-ejecting revolvers (in 9-mm. centre-fire calibre),"
1971	NF	Revolver1889-1914	"in 1894), the trooper's revolver then was a "" Lefaucheux, Model 1883 "", but the details of both weapon and source are wanting. As to"
